"date","food","income","housing","childcare","gas","apparel","insurance_home","insurance_car","car_new","car_used","cpi"
"1979-01-01",0.227410235546932,0.203309692671395,0.167401619535001,0.0712801320558236,0.222983494238555,0.637676705593116,0.161069429530173,0.19370389826013,0.447170913666801,0.312257312969195,0.21467566737494
"1979-02-01",0.23188094791024,0.203309692671395,0.168100096389806,0.0713938164769653,0.227343506695733,0.639981561155501,0.162715394503474,0.195683354154759,0.449979776189834,0.316571749072396,0.216869433318917
"1979-03-01",0.23396728034645,0.203309692671395,0.168565747626343,0.0713938164769653,0.235129243226409,0.642286416717886,0.164361359476775,0.197662810049388,0.451103321199047,0.323043403227198,0.219063199262895
"1979-04-01",0.236053612782661,0.203309692671395,0.169264224481148,0.0715075008981069,0.24976642790408,0.645359557467732,0.166007324450076,0.199642265944017,0.455597501235899,0.3300543618949,0.221256965206872
"1979-05-01",0.238139945218871,0.203309692671395,0.170894003809027,0.0715075008981069,0.262846465275615,0.64920098340504,0.167888427276706,0.201904501252164,0.459529908768145,0.335986711536802,0.223764126285704
"1979-06-01",0.239034087691533,0.203309692671395,0.171825306282101,0.0715075008981069,0.280597944565556,0.650737553779963,0.169769530103336,0.204166736560312,0.461215226281965,0.338683234101303,0.226271287364535
"1979-07-01",0.240524325145969,0.203309692671395,0.172989434373443,0.0716211853192486,0.295546558704453,0.651505838967425,0.171650632929965,0.206428971868459,0.462338771291178,0.335986711536802,0.228778448443366
"1979-08-01",0.239928230164194,0.203309692671395,0.174619213701322,0.0719622385826736,0.307692307692308,0.653042409342348,0.173296597903266,0.208408427763088,0.461776998786571,0.3305936664078,0.230972214387344
"1979-09-01",0.240822372636856,0.203309692671395,0.176016167410933,0.0774190907974735,0.317658050451573,0.657652120467117,0.174942562876567,0.210387883657717,0.460653453777358,0.324122012252999,0.233165980331321
"1979-10-01",0.242014562600405,0.203309692671395,0.178344423593617,0.0776464596397568,0.320149486141389,0.661493546404425,0.176823665703197,0.212650118965865,0.464585861309604,0.318189662611097,0.235673141410153
"1979-11-01",0.242908705073066,0.203309692671395,0.179042900448422,0.0776464596397568,0.32419806913734,0.665334972341733,0.178704768529827,0.214912354274012,0.473012448878702,0.314414531020796,0.238180302488984
"1979-12-01",0.245591132491051,0.203309692671395,0.179974202921496,0.0776464596397568,0.331672376206789,0.670712968653964,0.180821009209785,0.217457368995678,0.475821311401735,0.316032444559496,0.24100085870267
"1980-01-01",0.247677464927262,0.222222222222222,0.181138331012838,0.0777601440608985,0.352226720647773,0.676859250153657,0.183407525596401,0.220567942544381,0.482000808952407,0.318728967123997,0.244448205186063
"1980-02-01",0.24886965489081,0.222222222222222,0.182535284722449,0.0778738284820401,0.375895359701028,0.681468961278427,0.185758904129688,0.223395736679565,0.485933216484652,0.320346880662697,0.247582156534602
"1980-03-01",0.251254034817908,0.222222222222222,0.183466587195522,0.0779875129031818,0.389909685456244,0.689151813153042,0.188345420516304,0.226506310228268,0.485371443980046,0.321964794201398,0.251029503017995
"1980-04-01",0.253042319763231,0.222222222222222,0.183932238432059,0.0779875129031818,0.393646838990969,0.692224953902889,0.190226523342934,0.228768545536416,0.490427396521505,0.323043403227198,0.253536664096827
"1980-05-01",0.25423450972678,0.222222222222222,0.185794843378207,0.0779875129031818,0.394269697913423,0.693761524277812,0.192107626169564,0.231030780844563,0.49604512156757,0.324661316765899,0.256043825175658
"1980-06-01",0.256022794672103,0.222222222222222,0.187890273942622,0.0779875129031818,0.395203986297104,0.696066379840197,0.193988728996194,0.233293016152711,0.494921576558357,0.325200621278799,0.258550986254489
"1980-07-01",0.258705222090088,0.222222222222222,0.188821576415696,0.0781011973243235,0.395826845219558,0.698371235402582,0.194223866849522,0.233575795566229,0.496606894072177,0.3284364483562,0.258864381389343
"1980-08-01",0.262877886962509,0.222222222222222,0.189985704507038,0.0785559350088901,0.39458112737465,0.702212661339889,0.195634693969495,0.23527247204734,0.502224619118242,0.331672275433601,0.260744752198467
"1980-09-01",0.265262266889606,0.222222222222222,0.191848309453186,0.0865138444888066,0.391466832762379,0.706822372464659,0.197280658942796,0.237251927941969,0.503909936632062,0.343536974717404,0.262938518142444
"1980-10-01",0.266454456853155,0.222222222222222,0.193943740017602,0.0869685821733733,0.38928682653379,0.71220036877689,0.199161761769426,0.239514163250116,0.504471709136668,0.353244455949607,0.265445679221276
"1980-11-01",0.268540789289365,0.222222222222222,0.195107868108944,0.0869685821733733,0.38928682653379,0.715273509526736,0.201278002449384,0.242059177971782,0.51065120668734,0.365648459746311,0.268266235434961
